Genes log2FoldChange
CXCL1 1.74820185624579
TM4SF18 1.02296673350938
TOPBP1 1.52281843190452
TCF23 1.95847158981764
UCN 1.93724285598024
KIF15 4.20420358183192
TGM4 3.75381799031892
CDCP1 1.7047682599309
SLC6A20 2.04621064434892
FBXO40 3.0481265370251
YEATS2 1.7942280499193
POLR2H 1.14569815879062
CAMK2N2 3.06431103352109
LIPH 1.64917722674868
HEYL 1.58403218717772
IGF2BP2-AS1 4.22352952517504
RFC4 2.436549574222
RPL39L 1.62877269396219
BAP1 1.07640533918218
TKT 2.17434866991929
PRKCD 1.44308384857166
RFT1 1.00980286250363
UVSSA 1.4191788352274
ARHGEF3 1.53312861131686
SLBP 1.30101534403365
PIGX 1.0817392731382
MELTF 2.55589593299171
S100P 6.51654738661566
ABLIM2 2.14290568270203
EXO5 1.12078686024756
CLDN19 3.57991133976989
ZNF691 1.10856784604301
AIMP1 1.02573455745119
SGMS2 -1.05004678771309
H2AFZ 1.90617259764405
EMCN 1.16883662683436
CDC25A 2.91559414698194
ZNF589 1.33293892045069
ATRIP 1.37862767330446
BSN 1.92538148577499
INTU 1.43937709306395
CAMKV 5.47036687721834
MST1R 2.44896870401606
GRM2 2.31993476182078
DUSP7 1.18095741713058
POC1A 1.81289681252271
PPM1M 1.11821284229216
PITX2 5.9286559871077
PRSS12 1.47178744429379
NDST3 -3.76671287040346
HMGB2 2.12520859961155
SAP30 1.30900014605794
MAD2L1 2.94454082738317
ANXA5 1.10837380331033
TMEM155 3.95947829142995
TMEM144 1.28421009648363
FAM198B 1.02285192450735
NPY1R -1.68521865764623
HHIP -2.61897524657306
ITGA2 2.77545329045715
SLC45A2 2.46984035023759
EDIL3 3.57830844345064
ELOVL7 2.58805660236853
NDUFAF2 1.35405433312219
RANBP3L -1.73830166769248
CCDC112 1.76732703702192
ANKRD33B 1.07155026308006
C5orf63 1.14852487937018
PRRC1 1.02198333350088
PRDM9 5.48317601254992
SPINK1 3.44499230627862
HTR4 2.71899911481951
ESM1 4.90822692523722
GRPEL2 1.34914705470461
CDC20B 4.76813395644491
GPX8 1.84210955456287
TIGD6 1.23175811653192
ENPP6 3.67254443956435
CAGE1 3.97984887254011
CASP3 1.03286123469063
EBF1 2.82427220793299
KLKB1 -1.06626299243346
TERT 9.04301152527736
FOXQ1 2.30815614748284
ACSL6 1.93329982543191
SEPT8 1.5139775184663
SHROOM1 1.0274730774279
GDF9 1.01608266075047
GJB7 1.43517844823217
GRIK2 3.37705811474172
MB21D1 1.24371943282722
FABP7 6.82578239244351
TXLNB 1.39153197660453
TMEM200A 1.73840842388254
STXBP5 1.06819150440162
IL31RA 3.42222637224395
ANKRD55 -2.05560339498147
RAET1E 2.52984991537721
PI16 -1.04440641906202
STK17A 1.02409701918003
GALNT10 1.75311024278168
SAP30L 1.07108813578926
RPS14 1.01824624238722
MYOZ3 1.44581950513789
BMT2 1.11070075719287
RP9 1.15501063880928
PTTG1 4.40863182526977
CAMLG 1.09073505222205
BMPER -3.89183492915654
RELL2 1.94364753890108
KIF6 1.19427607081547
SLC29A4 2.22691703177727
STEAP1 1.08332193966204
CDCA7L 1.73227460158183
SP8 6.964525208478
KIAA1324L 1.11155269300624
USP49 1.96848777412986
INTS4P1 1.11898304520849
HEY1 2.0701716109228
ZNF704 1.44299379111526
FABP5 2.39430451534515
COL1A2 2.19409545609302
FNDC1 1.79768041326401
CHMP4C 1.28222025132486
SLC13A4 1.78391596173518
PGAM2 3.71939288464799
SUN3 3.81087042537659
PEX2 1.03553824175934
c(\RAD21\, \MIR3610\) 1.35231189206403
SLC30A8 5.46595284319153
SBSPON 3.05621229785649
EN2 4.65558919175615
CSMD3 2.13626683486844
DNAAF5 1.27980778547556
DEFB1 1.03800072191634
SUN1 1.0814130040608
TMEM74 2.36602798670505
MICALL2 1.15402696705101
CA3 2.56857955731786
INTS1 1.21078134839654
CDK5 1.56605359096609
SLC4A2 1.40160577603436
FASTK 1.36489230187587
FOXK1 1.9695686033726
COX6C 1.46719364706476
OSR2 4.87760969441055
YWHAZ 1.36999718491799
BAALC 1.28267849062404
FZD6 1.70230818759551
CTHRC1 4.73516878466962
DCAF13 1.68114807962135
DCSTAMP 1.16060662424771
INTS8 1.83418998347118
KIAA1429 1.25743683936109
TMEM67 1.32660066192363
KIAA0196 1.41885659048125
FAM219A 1.48042440077561
C9orf24 1.20710733030262
NUDT2 1.2572113063835
TMEM65 1.75930552024782
PSIP1 1.10060491004556
CCDC171 1.10318563564707
DIRAS2 2.36275816626999
LETM2 1.60339020795684
NKX6-3 7.41366346017688
CPA6 6.86945540136584
RASEF 1.89577511429388
ANKS6 2.1055649960641
FBP1 -1.49283603530661
TMEM246 1.8371020185759
CFAP47 2.07450319779661
WBSCR27 1.64723440765333
MID1IP1 1.00097343911491
C9orf84 2.36514360671065
PTCHD1 1.68617880132809
RNF183 3.85830887393602
ASB11 3.24896546722895
VEGFD 3.19957521592607
STRBP 1.16427941460405
WNK2 2.27720814643882
ATP7A 1.04511783663581
TRMT10B 1.09721326104356
SLITRK5 1.93596874612782
MELK 4.58337041072687
FAT3 1.27078963063478
HECTD2 1.3364280533114
SPTSSA 1.09851922095877
PGM2L1 1.02559953082641
PHYHIPL 2.46842941794439
SLC16A9 2.55336467468143
INPPL1 1.32868874129328
PHOX2A 2.24977977449229
MBL2 -1.24558377602367
SKA3 4.19837470355982
DDIAS 2.33016974790025
RPL10L 3.57232758889614
LRR1 1.3050016826618
MAGEC3 4.81054569339147
NOXRED1 1.34700860234632
CDX2 2.23062252375827
AKR1E2 1.15983776669069
SSX5 9.369658184578
SSX3 8.68544998321434
DRGX 6.27567817399432
VSTM4 1.40429908221143
VDAC2 1.04978162656991
SOHLH1 7.13212717342916
ZNF503 1.36542473222809
QSOX2 1.23993134582172
NSD1 1.31683819569198
CLEC1B -4.73834388811072
TMEM52B 3.91781381454548
AK8 2.15981016523289
SPACA9 1.25692644287189
TSC1 1.58991146783644
FAM69B 1.63639808176558
ZMYND19 1.39983870673411
STOX1 2.58197803389277
RET -1.48382347719327
STK32C 1.04422625746363
KIAA1462 2.51886356925423
TMEM55B 1.18143059574335
RNASE7 1.35224146501207
c(\NSMF\, \MIR7114\) 1.19913466093297
ZNF219 1.90524553594488
PPP1R36 1.37615575709477
BTNL9 1.23148433925354
METTL3 1.35397744166665
SALL2 2.30934383920906
CYP2C19 -2.120898432408
HSPA12A 1.63100301594851
ANKRD2 2.20868601071428
E2F7 4.26504115805556
OTOGL 2.27417508401719
LARGE2 2.03106777967919
SLC39A13 1.37779706209842
RAPSN 2.01253574705295
AGBL2 1.43242409919602
TC2N 1.48973889635611
SMCO2 1.98145273249906
IFI27L1 1.63854210230824
PDZRN4 -1.53516318406324
NELL1 8.13767856842195
HACD1 1.21281289551018
CEP295 1.60766703089376
KCNC2 3.19442011149463
c(\TAF1D\, \MIR1304\) 1.33446729955364
GPR176 1.26243587525582
JAM3 1.17100539686268
GLB1L3 3.84142198549038
IKBIP 1.30606684110563
HIF1AN 1.1969991395578
ZFYVE19 1.04071585612468
PPP1R14D 5.08389626324749
SPINT1 2.28578845027981
FBN1 1.21318808300481
AVPR1A -1.8086055934918
CKB 2.74748900707042
TRMT61A 1.29085992323076
DPCD 1.40253196108281
ASPG -1.51141709900247
ZNF319 1.02530656724571
SPIC -1.17951253836774
CCT2 1.16105147568521
C16orf71 1.13256039441018
ZNF202 1.06122586151636
STXBP4 1.82619694340017
MYRFL 2.17044536273285
APBB1 1.25273260143506
TAF10 1.09044222403939
MSS51 1.96675758235824
USP54 1.69165254872409
WDR88 1.79736901333195
MOGAT2 -1.68872060535488
SERPINB7 5.35681165758091
TUB 1.66436353931212
PLD4 1.29935815846419
TRIM66 1.4264530164394
RPL27A 1.1079607566097
ST5 1.15064025537091
TMEM130 3.40988692035335
PRTG 1.99612982825647
CENPN 1.23644837297731
AKIP1 1.46604343581159
PKD1L2 2.75034646203269
ZNF143 1.1387037584365
MCM7 2.19385652305666
ZNF3 1.08364531893341
ZSCAN21 1.06196587291105
TMED3 1.95147037846415
SLC38A8 5.53320791842907
SEC11C 1.14421418362681
IQCD 3.46370217719832
CDH16 3.16327215078367
CHRFAM7A 2.39639858588165
MMP10 4.62269784153997
BEX3 1.29169014986826
TMPRSS5 2.02917916428091
COG1 1.05915477925891
ZNF606 1.3097511474545
ZCCHC18 1.38857547664758
HTR3A 6.08364383137774
NNMT -1.72143385914705
ACSM1 1.87729190471131
CATSPER2 1.76432516680464
SAA3P -1.37673172164161
SAAL1 1.2877323589061
PPIB 1.13686893185531
FAM111A 1.26826883500417
KIAA0101 3.27464885491943
KIF7 1.9375569904246
MESP1 2.6219225045531
SCNN1G 6.09463589539361
RBPMS2 1.09734514679019
ANKDD1A 1.3564691905139
c(\GLYATL1\, \LOC100287413\) -1.53057611438683
C18orf54 2.26331405721288
PLK1 4.38997091204212
GPR182 -2.80461261548496
ZBTB39 1.03366584805039
TAC3 3.73852000038047
MYO1A 3.7530520078349
CHP2 7.06511744098947
NEMP1 1.28937128374443
VPS39 1.07183736697264
ELFN2 4.2720116127134
STX3 1.12779915578973
PIP4K2C 1.04272048894236
c(\C15orf48\, \MIR147B\) 2.9597941273948
GREM1 1.61051097577725
NYAP1 1.00461781667842
TSC22D4 1.13744399969552
MS4A6E -1.33758765035073
SMAD3 1.1116130665707
MAP1A 2.55177480826967
RCCD1 1.45284908262681
TCP10L2 1.6547603910882
c(\MARS\, \MIR6758\) 1.35018390079708
CNPY4 1.17578093748642
NAT16 3.82438787557282
SGSM1 2.0415878821626
DUSP18 1.35004444174794
TEF 1.03240066987508
B4GALNT2 7.98624086033734
SNRPD1 1.42108239233192
PIP5KL1 2.22329663896469
URM1 1.12892616872373
CERCAM 1.651678074803
CCDC103 1.15206477199017
PRRX2 3.75149774088329
C15orf39 1.6847528946173
ISLR2 1.32439699900379
PRR15L 2.54373526039034
GPRC5B 1.05934976604043
LOXHD1 3.23221607260583
KATNAL2 1.16550279857446
ZNF91 1.1578705883427
IGF2 1.53669917894385
POP5 1.14031791695708
ENGASE 1.63669313146112
CD3D 1.21108063247775
TBC1D16 2.40287034721492
TEPSIN 1.50574459482327
RRM1 1.39894137820987
OR51E2 3.33964590226225
PRRT2 2.33875624695943
IRGQ 1.58152184949316
ZNF226 1.05228027293722
PPP2R3B 1.73305052100676
ZNF668 1.45141400384898
ZNF646 1.34713765900232
LPO 1.45923015780226
CA4 3.76371000089231
TPM4 1.34303975884094
MVD 1.51917409881206
CDT1 4.14182261508582
SPATA33 1.19183855053284
SGK494 1.73402112411649
PROCA1 2.11980632462536
CACNB3 1.90756596174144
DHRS13 1.46111495545134
KMT2D 1.2242812276948
CORO6 1.91949230980868
RHEBL1 1.93845765236121
TUBA1A 1.47456667441261
TUBA1C 1.49610664272702
ZNF610 2.19747619602492
ZNF528 1.03659780172929
ZNF701 1.39969987600173
NCKAP5L 1.02335252597583
RAB4B 1.01543095001304
GPD1 -1.04108793154973
PROSER3 1.53526799462684
CYP2S1 1.10066439705245
TMC4 2.15176213964044
ANKRD33 5.87372176688877
LAIR1 1.13649684742677
TTYH1 2.49335712711062
LENG8 1.55990632089697
CDC42EP5 1.06372692347622
LAIR2 1.95601368899192
TMEM145 4.62087296684904
ZNF526 1.37462384851276
TRAPPC9 1.14361904129946
ZNF283 1.2606145489216
SPINT2 1.58233520523091
C19orf33 2.97471987847221
YIF1B 1.31378009079049
PSCA 4.75301788331071
c(\DAPK3\, \MIR637\) 1.08596679336805
CHAF1A 2.17996083794055
HDGFRP2 1.3670896209039
SEMA6B 1.07909316552794
FAM57A 1.38212255570287
MFSD3 1.37511502707517
KIFC2 2.70571568072584
SLC43A2 1.28970867185606
C19orf48 2.03337542816353
KLK1 2.77248976738823
KLK4 7.45142796256308
KLK2 5.38291023222529
KLK6 3.19719271367554
KLK11 2.0172697219851
KLK13 3.88274605434149
ZNF83 2.12990921424672
KRT80 1.23070279219519
KRT1 -1.00185438353896
RCOR2 3.28122771946399
NDUFA7 1.05496229523452
CD320 1.42888421550344
SPRYD3 1.11942169055528
SOAT2 2.7859738291778
C3P1 -1.01170271651498
TBX10 1.56094570632625
ZNF232 1.33424297640073
TEKT1 1.43416852315248
HID1 1.85770984781997
TMEM88 1.12498589819884
EVPL 3.60368382346297
MGAT5B 2.82940879230447
TK1 3.07732866719785
TMEM68 1.18360836534689
LOC100505501 1.63574128714207
MLST8 1.07494755411553
E4F1 1.40480125989227
DNASE1L2 3.27329691920966
CASKIN1 1.18434233239073
ABCA3 2.2285879247455
VPS37C 1.2313601189306
BEST1 1.20091544528094
FTH1 1.20788533560027
POLR2G 1.2690392588008
HRASLS5 2.41054480610389
C11orf84 1.98921103496322
C2CD3 1.08563967749162
RPSA 1.60275194254401
ENTPD3 2.85813322694919
ULK4 1.73223079862115
NAALADL1 2.98100399404626
SAC3D1 1.94919100097655
SLC22A11 4.7767016976749
MAP4K2 1.39255712177134
SCARA3 2.3225146862144
PBK 4.21142752295486
COPS6 1.12414062685237
ANKS3 1.75645668607735
KIAA1586 1.18556842197985
KCNJ4 2.10307435423704
RNF187 1.440912219456
DDIT4 1.16818833121587
GNG4 6.22630204340889
POLR2J3 1.21796163528454
NKIRAS2 1.18764597571977
IRF2BP2 1.13724618071043
PTF1A 6.27993769302723
NT5DC2 2.5005700138445
SMIM4 1.32903949025693
COA6 1.91861880683082
KIF5C 1.99474724943847
HIST1H1E 2.0852444603969
KCTD6 1.21090947730311
XIRP1 1.6663753482481
MFSD2A -1.7552885583819
DTYMK 2.02232068500946
TAP1 1.58264300163604
ING5 1.31180191270225
ATG4B 1.07388614241712
BDKRB2 2.02751648356285
RFWD3 1.223708975925
KLHL30 3.40788755723686
STIP1 1.63344474448415
SCNN1B 2.28609548944819
HR 1.13746129248212
REEP4 1.53407228169753
LGI3 3.86873265017066
ATXN2L 1.33875522606334
CCDC110 1.36840867642261
FEN1 2.38104765722096
MTCL1 1.5970989169259
CHRM1 3.66486744690422
c(\COL3A1\, \MIR3606\) 1.39427199129177
TMUB2 1.02841635152083
ZSWIM1 1.38271029095494
ADAM9 1.61408279524457
GDNF 1.3333906639246
DPCR1 2.65278961310007
AXIN2 2.66954038611509
ZNF30 1.30687465548148
UGT3A2 2.53839963349831
FAM84B 1.02113323030285
NPNT 2.64181320928537
c(\LINC01620\, \LINC01430\) -1.31198309634795
FAM178B 5.63909724956597
TSPY2 12.5128596175701
TCTN2 1.46075974496585
SHOX2 3.94017016268696
PPIP5K1 1.40853828854404
TSPAN5 2.86296230102219
IL12A 1.92498598099947
NSG1 1.06563668183014
FSTL5 4.42193194518322
ATOH8 -1.07014454088729
SOX14 7.25417057071557
ANKRD49 1.0679231091321
USP39 1.17282823025768
TNIP2 1.01022959644661
C2orf68 1.08768490373463
RNF181 1.04006670995186
BTNL3 3.88227996891809
PLA2G4F 4.26240599521643
ENHO 1.23036319483694
ZNF608 1.10960729192027
SLC35G2 1.33216854806059
CTRB1 8.8895974413537
CTRB2 7.86640012003178
PPIC 1.03404775156611
STXBP6 2.35399599017685
TM4SF20 8.83351760905587
MFF 1.05256533652835
GRM5 4.36403073188548
CPLX1 2.17737392949798
SIGLEC7 -1.21200552034564
E2F6 1.05271116356975
HNRNPH1 1.18150722044734
VCX3A 7.24392742153392
UPF3A 1.21608124902905
ROR2 1.80341059541301
HSPBAP1 1.09358961940313
SLC25A6 1.16226263977788
PARM1 1.83500637049425
CSNK1G1 1.22524092134982
ZNF354A 1.5212412841317
CPT1C 1.69338360849479
PCSK9 1.54482113592085
XPO6 1.0725989372681
MN1 1.70026124509018
APEX2 1.04361299138059
IL13 2.29026363291744
RAB3B 4.36578541906285
CD2BP2 1.22730118538789
TBC1D10B 1.17163313294221
LMAN2 1.0913874250215
GCSAML 2.63324601522578
RAB24 1.67097399305581
PRELID1 1.17134579878758
THBS3 1.51966235475759
CA5B 1.92865403093316
SLC50A1 1.92016736032236
EFNA1 1.4550618769054
SH3TC2 1.18520439646956
B3GALNT1 1.77689046524437
GPRIN1 2.84092634960712
HSPB3 6.17012842338613
NR0B1 7.99758293636672
IL1RAPL1 2.37516241883026
P2RY12 -1.64691537929512
KIAA1024 2.30160581874661
GP2 6.21753909247226
RNASE2 1.99446337734371
PTK2 1.37782192530361
RSPH10B2 1.13729304354214
KCNK9 7.33946209278711
COL22A1 5.26234001156503
HTRA4 1.70887638817791
SLC38A11 1.52709185249861
MUC15 5.67645768139921
CT55 7.24947644857666
CLIC3 2.09781071786701
INO80E 1.32488711376124
CKAP2L 4.02438001155062
C15orf40 1.1481405004356
FAM103A1 1.22452360367285
PROKR1 3.09204481553931
c(\PROKR1\, \APLF\) 1.03147798115784
c(\BOLA2\, \BOLA2B\) 1.5632920341887
HIC2 2.02013618365471
HEXDC 1.02973471486131
BUB1 4.32110050037138
SPNS1 1.43901016743969
LRRC45 1.59516788433284
CHRNA5 2.36649471551047
MT1B 1.84156950613986
CENPX 1.68988575944837
ASPSCR1 1.83734167963414
FASN 1.63869287772046
MT1E -2.01950911655593
DUS1L 1.19479113635327
GPS1 1.17222737253217
RAC3 1.62628904584105
TMEM266 3.03870710672606
NLGN1 4.0997852059186
LINGO1 3.32045627777351
c(\RBMY1A1\, \RBMY1F\, \RBMY1D\) 8.70788123424012
ROBO1 3.55231760762116
ONECUT1 1.10635114818656
CTNND2 3.3591749131423
TRIM56 1.08255310145082
WNT10B 1.71385972271906
CALML6 2.40281284079868
MUC3A 1.20374142488118
ITGAM 1.1540853539163
PYDC1 4.57895954226776
OTUD3 1.52369547532724
OTUD7A 1.09439386042772
BRD3 1.08381626965574
KLF13 1.74450840745585
ZNF764 1.24446369475919
TAS1R3 1.06695794755261
PUSL1 1.36651667955257
ZNF35 1.11785651721627
TIGD4 1.15881362290786
IFFO2 1.16527638717986
NLGN2 1.03473657923602
MYO7B 1.95459947774431
CHD3 1.71203584830075
TMEM154 -1.16407318370956
ALCAM 1.06260385062451
ZPLD1 3.44947455443646
FAM153A 1.2598636547174
LOC728554 1.14166566921921
HMP19 1.71857592739813
SPDYE5 1.25242227186678
ZNF778 1.21556387936067
NIPA1 1.13134464077995
FOXD4 2.50052229050452
c(\HNRNPA3\, \MIR4444-1\) 1.04537638205906
CCDC144A 1.01219799138948
VGLL2 7.60907688327487
HOXD4 6.04256675905413
ANKK1 1.14063525443565
FABP6 5.58614818138797
ZNF212 1.04329144928091
MRAP 1.29657779621768
FAM161A 1.02804375704481
ZNF282 1.4255114422435
CRTAP 1.21560662070826
CNGB3 3.49799115661283
LGALS9B 1.57639873489365
CDK1 4.27962820442576
NFRKB 1.24841619126142
FABP4 3.29501747942655
FRMPD2 3.20229906603431
FOS -2.39150568040764
OR2A20P 1.1622005054736
SETMAR 1.03433708832343
CST5 2.74354393982786
CST2 6.09995744479109
CST1 8.30966626272817
SEMA3E 1.69966840780932
LRRN2 2.60055801765462
DCLK2 1.27360705653912
ADORA2B 1.47391602751907
KRT86 2.8847258373937
NFXL1 1.22303313607748
DNAJC18 1.14606371759823
C14orf169 1.19717035735236
SPATA24 1.33230450963068
RALGAPB 1.12372799690052
KRT4 1.82449650038214
NPAS2 1.37364431031775
KISS1 2.36605332241105
HSD17B13 -1.69764130114509
PA2G4 1.15788934409606
COX7B2 9.9622007983647
TMC7 2.81855323083497
SMAGP 1.43812499883924
IRX2 2.84272005392782
SIX2 7.2338153487907
DLGAP1 1.72906309994115
HSPA4 1.25626857437907
COMMD5 1.56418460053292
GTSF1 5.0452010100195
DPY19L2P2 2.72547336744917
ZNF16 1.48067733202221
RNF34 1.06647200616815
TRABD 1.00340706586911
RASA4B 1.31861048991005
MURC 2.35053741293069
ZNF296 2.84530659885372
HOXB9 4.88608415768367
TTLL6 2.79370858403037
POLH 1.10087456558597
SYT9 -1.7650020445421
KCNS3 1.00255917506012
CDCA4 2.21449358575014
SDR16C5 3.51109542121571
DYDC1 4.09165147378009
CHCHD7 1.12675831203966
HTRA3 2.18139087680465
LMOD2 2.21127889528906
BFSP2 3.72410421328683
CELP 3.44459760233556
CEL 3.99926927181494
GPR27 2.48814060277923
KIAA0232 1.06031798840419
PLA2G1B 3.01499034741073
CYTL1 2.19629487826804
GSTA4 1.75306735073677
NDUFA3 1.04460441699464
PAQR8 2.04179969624197
TANC2 1.6005057032404
PRKCDBP 2.00375392725537
PDGFD 1.72647658974512
HS6ST2 4.6356798655448
LRRC8E 1.05721544790901
PKIA 2.98818742904433
XKR6 1.13318446571842
TSNARE1 1.43837326478576
FPR2 -1.98950898867748
FPR1 -1.13564154881646
FAM86JP 2.52998142368607
KYAT1 1.05818241870266
FUT3 1.71823368746753
SOCS5 1.00015921435338
C9orf16 1.38023368238739
ZNF672 1.00313536547421
ZNF692 2.35074586516711
OPRPN 4.63551999933554
SMR3B 9.81750255636057
NETO2 2.95737163822517
CDC42BPG 1.52908531759449
C10orf35 1.77141601990725
UGT2B7 -1.27441348705272
LRG1 -1.08175132640289
SHCBP1 4.11372755589541
SOSTDC1 3.83583931859414
NPTX1 4.7589815963136
ZNF439 1.17026495016098
ZNF440 1.01800887519965
CANT1 1.38685028184384
CHST11 1.43266565895586
EXOSC1 1.08117059017901
CHD7 1.17315849024594
ESCO2 2.37661628167116
c(\KRT15\, \MIR6510\) 1.82513877345949
LURAP1 1.20404288188142
KCND3 -1.3130793674792
APLN 4.62459258983936
XAGE5 8.31054101425621
PDE7B -1.00989496196202
ZNF581 1.87402979373394
KRT20 7.74161872917942
KSR2 2.36057921311186
MCC -1.0680089400912
ZBTB26 1.36493450196947
POLR1C 1.10257263551528
ASXL1 1.35762799173908
DLK2 2.72571035491123
ZNF318 1.32077883996877
WIPF2 1.05576575816056
HOPX 1.86706430547764
LRRC8D 1.01685912587998
MROH2B 3.20863345808323
COL24A1 4.81914803034332
RXFP1 -1.08251149129517
LPAR3 2.93271592763221
MAP6 1.32638905769238
ECEL1 6.87303691181356
FGB -1.04182539813376
DSCAM -1.37569184286661
CLSTN1 1.40564093494335
SLC25A33 1.11097550637579
P2RY6 1.49380800592078
ZIK1 1.5801797441514
NMRAL1P1 6.7090349747217
PLEKHG5 1.54910384075507
RGS19 1.15331285301621
C1orf111 2.03845348930231
VAT1L 2.01296719220373
TMEM51 1.24831380619973
LGALS4 1.60959358546613
SYCE1 1.58105142945028
SLFNL1 1.11370478898835
RHNO1 1.87516586955078
METTL18 1.53705166528817
CFAP46 1.18190676307797
COL8A2 1.04934773984831
PWWP2B 1.71287275643949
ANGPTL7 4.60023863080614
NINJ2 1.23606104200794
MLLT3 1.46126156937653
FAM90A1 2.07806411726137
RRM2 3.78583916183859
RPS21 1.5474828518209
RPS7 1.38092459390505
PRND 4.67279405628756
RNASEH1 1.16161271500093
ADRA1D 2.85736768751347
FRMD5 2.35770579162027
c(\LGALS9B\, \LGALS9C\) 1.46993453929357
FBXW10 4.71895918298505
SCG2 4.34281913605703
CYP4F22 1.5877488515175
PPIH 1.3238543591851
ZNF57 1.85153580074122
C20orf196 1.45882105816518
ZNF556 3.90996948257236
MAL 1.03413589314381
ZNF554 1.07616437624125
REG3A 11.3929553866827
GAP43 3.67178136466574
REG1B 11.0253237646911
EPHX4 3.42611775658395
c(\QARS\, \MIR6890\) 1.2901213215674
SERF1A 1.64419384230701
LRRC15 1.65335054101529
TEX37 10.0424995673326
MOB3A 1.08641075125532
NME6 1.28636136775135
CYCS 1.02391638585142
CALB2 2.7801143210246
CCL11 1.52574495047491
FRMD3 2.47047731989572
TEFM 1.00695882527185
MRPL13 1.36562772877098
MBOAT1 1.00461475667713
TPSAB1 1.18363016895925
C5orf34 3.15965657594908
C1QTNF4 1.29087991292899
SERHL 1.30136305955666
MACROD2 1.35536400373538
BSG 1.67376574685302
HINFP 1.18130170235571
B3GALT1 5.05909168718488
CLEC12A -2.15305989430766
BPGM 1.3276104380854
CFAP53 2.10562406508611
PDZD3 1.94111472847014
c(\ARNT2\, \MIR5572\) 1.92517165445017
PRSS27 1.52365404779044
TTC36 -2.28874765278536
RSPH9 1.00397552714602
COPS9 1.29280157763655
GTPBP2 1.68683978200252
IL17D 3.78836283146752
PRSS30P 1.88759762955011
TCEAL1 1.06149877421975
RAB40A 1.36543089774236
C2orf54 1.62557271450566
FIBP 1.20920129776939
CARNS1 1.89468023884448
HCFC1 1.40122001998387
MUCL1 7.13173747783827
PDE3A 1.21269804458071
MRPL52 1.1496453579061
RAD9A 1.20223188614184
AGAP5 1.36455356551335
FAM21C 1.21764777643569
MS4A10 5.42367742578319
FAM71D 1.63514262254014
CORO1B 1.25696661214222
LRRC20 1.29969933330871
MUS81 1.218863434141
CFL1 1.18012066167158
EFCAB12 1.73747454987038
HOXC5 5.70474568575509
DCP2 1.00008333741011
SNX32 1.23306446313585
RPL38 1.4530423930125
OVOL1 2.71236363793648
RARG 1.09446228088878
SSH3 1.06931802113704
ZNF621 1.13565126694649
EGFL7 1.2040711153081
NADSYN1 1.04344332518729
LVRN 3.20573555532507
MYEOV 2.4790181533359
ANKRD13D 1.49620918546594
MIR4435-2HG 2.47897353931544
SH3RF3 1.93958745277953
GXYLT2 2.03425463444418
HPSE2 3.91371502845894
EVC2 1.15625544116111
FAM222B 1.02508356149887
BNC2 1.51384374187586
HSPA6 2.01724437358446
TRMT112 1.06647654648476
LRRN3 -1.84392159944298
ADCK5 1.59792167585
MTX1 1.39085532640829
PARP15 1.00812350351259
CKS1B 1.9954111140491
AHSA2 1.23035539680453
VANGL1 1.01468107772481
IQCB1 1.35860119118395
C11orf86 1.31322890835907
DMRT2 4.05377359444801
PLAC8L1 2.22187190761609
GPR137 1.04975663065334
SNCG 4.22307875891088
c(\MZT2A\, \MIR4784\) 1.05305716293202
ZNF449 1.41882276935918
PPP1R3B -1.00336389091102
TRIB1 -1.35856169959912
KCNK7 1.32288291908714
SFT2D3 1.05694135326459
OLR1 1.93724095192731
INSM1 3.86200891278609
ARV1 1.11399759116833
NAA20 1.31604377039764
CCDC36 2.13990363276212
SAA1 -1.56281479504822
EHBP1L1 1.08102751951475
RNF26 1.01918251814615
PPP1R14B 1.53041280593278
SMARCC1 1.20347285444458
PTPRM 1.13640061452983
VEGFB 1.34910525184537
PEAK1 1.0455386522658
c(\TNFRSF10C\, \LOC254896\) 1.16681536885158
GMPPB 1.05050214802862
CSPG4 2.89067242710573
C2orf70 2.15699946039596
CEP83 1.35569472734251
LRFN4 1.73135208672988
HSPB7 1.42030354673596
RCE1 1.30101733890409
UQCRH 1.25776777910517
SPDYE2B 1.57437663423182
CXorf23 1.1767594978009
ADGRG2 2.22381270939089
MUC13 5.76270796095584
SUSD5 1.62824992393333
HEG1 1.04524316399356
WFIKKN2 2.08045709614316
C11orf80 1.95357493139275
TOMM20 1.34723912053448
CD7 1.72098550919024
HAP1 2.10436956871262
TDRD12 2.15107103888114
CCDC13-AS1 2.98799274480217
RNF213 1.45342037974585
TIGD3 2.7798048557667
KCNH6 5.6944923122381
GPR160 1.683337648093
CBX2 3.50743922763216
RBM4B 1.04392690173679
MARCH3 1.62152541053417
PIFO 2.06858394576653
XXYLT1 1.62368613857639
LRRC63 1.83654100153171
TCAP 2.71386018877859
CEP19 1.37146469607792
FBXO45 1.1690065908357
SPERT 5.74179445377813
CD34 2.71438970965197
MSRB3 1.07408399843892
C16orf91 1.03964064785766
TLR10 1.47470255760799
FAM53A 1.64801380399059
NWD2 3.91984315313978
CYB561D1 1.90625683362279
ZDHHC24 1.1774504003652
LOC105370792 1.31857649100831
SNX31 1.02677048221398
PIGG 1.1530453095139
ADCY6 1.91914032917414
REP15 1.22174348895857
PHLDA3 1.94179996338353
SLC16A11 2.0633322581657
SNHG11 1.65129600287275
C11orf45 1.51008270294473
EXO1 4.40789971554196
ATP2A2 1.06846419960563
