Genes log2FoldChange
PCYT1A 1.22979612887152
DMKN 5.91531849516911
U2AF1L4 1.5177693442553
BDH1 -3.36240110280439
c(\NPHS1\, \LOC107985317\) 7.82210044311793
THAP8 1.38734497069684
COX7A1 1.46734000700312
ZNF382 2.48841465817517
LRRC56 3.56671246838529
PLXDC1 4.07612572505839
IKZF3 2.32910535001149
GRIN2C 1.68980133879541
FDXR 1.11939304396653
SAP30BP 1.85384603720903
ACOX1 -1.36294059564594
c(\SRSF2\, \MIR636\) 1.41632992943503
ZNF577 1.4450936726277
KLHL10 1.76581994263022
ALDH16A1 1.76872559701786
ITGA5 2.47978936928493
SIGLEC11 -1.71227785656331
ZNF385A 2.06616310807226
MPP3 3.90316969867413
NAGS -2.18780833744733
LSM12 1.3134475972774
ASB16 2.60264095868599
EMC10 1.51988427992366
JOSD2 2.29265594683601
SHANK1 1.75478859739966
FAM171A2 4.71582748106469
DBF4B 2.91653456804946
PLCD3 5.01262043398689
FMNL3 2.66267068501975
AQP5 8.50872876057327
RACGAP1 4.08721589719455
RAVER1 2.75604577855694
KRT84 3.27269875578625
KRT82 5.65296082823004
SPC24 2.06995713429825
IP6K3 -2.02791786266976
LEMD2 2.00564942834597
ALOX15 3.07460892830847
TREML1 2.92466191610595
ADCY10P1 1.99429544998742
ZNF653 1.69022917255875
CXCL16 1.10841564212445
RNASEK-C17orf49 1.48473683956419
BCL6B 1.64580557744354
TNFSF13 2.10411446130782
SENP3 2.03841924149336
FGF11 3.48382239313709
EIF4A1 1.77701397295747
RPL26 1.76079215727804
POLR3K 1.92407581926411
WDR90 2.96033411854494
JMJD8 1.18436225861113
CCDC78 4.93355405918295
SSTR5 5.99219761885727
HS3ST6 4.65093638986713
C16orf59 4.28937830433804
CCNF 3.4837431207607
AMDHD2 1.68801722448117
BICDL2 5.15310735000692
PAQR4 4.98749293546192
FLYWCH2 2.15080549361556
ZG16B 5.96518427061558
ZNF75A 2.02014658672971
ADCY9 1.30391760329989
SHANK2 2.26320297211074
NEU3 1.62058786091953
CYB561A3 1.46804995098969
ASRGL1 3.47378991160068
GNG3 1.77087406087487
UBXN1 1.99521080176323
LBHD1 1.66179535491128
TTC9C 2.00978830364555
NXF1 1.37240094714969
RPL29 1.05807274678862
ITIH3 -3.87124335958665
ZFPL1 1.53920952852105
RPS6KA4 2.31674674516639
TPCN2 3.18713868173453
CYP4A22 -4.84210190512229
PDZK1IP1 6.74288145411499
BEND5 2.97980342189366
ELAVL4 2.08610250164064
MAGOH 1.15361552051481
FAM151A -2.93300490631594
PARS2 1.50879829531188
USP24 1.4381393051928
PLPP3 -1.00965326002135
NOL9 1.0588913880378
PRKAA2 2.44523379464491
KLHL21 1.1218519170558
ZSWIM5 3.58061793500986
GMEB1 1.4968591601846
SLC45A1 2.96047137851614
SELENON 1.97410170766666
AK4 -2.14841963947571
JAK1 1.45356469041371
RAVER2 3.94272947061599
CTRC 7.24595496943618
FBLIM1 4.12166684380447
TMEM82 -4.35470668351781
AKR7A3 -1.80331903320707
DRAXIN 3.26153072855699
PDPN 4.26671971184798
LRRC38 5.56583417708883
DHRS3 -1.2459557170323
MATN1 1.99140940573895
LAPTM5 2.01611288945352
SDC3 1.25583426004114
SYNC 2.07728495173569
RBBP4 1.95563275128324
KIAA1522 4.06332855156723
TSSK3 1.56730569597449
TMCO4 1.26855761377025
WNT4 1.91373261889718
TTLL10 4.23042851637553
MXRA8 2.60928913730216
FAAP20 1.10565134033537
MEGF6 2.61981942261548
CCDC27 1.75185913524488
MYSM1 2.00335569349324
TM2D1 1.74770804620613
USP1 2.14391317154157
FUBP1 2.35901882415429
NEXN 2.06532696986109
TYW3 1.24634823982099
SNX7 2.17518441068803
B3GALT2 4.78064330594111
FAM102B 2.86578822782403
HENMT1 2.85149694246909
C1orf52 1.49996650325423
WDR63 3.95034862810528
GBP2 2.13858370121413
ATXN7L2 2.0544535283183
ZNF326 1.12535978510258
AGL -1.17951848319372
EXTL2 1.31085251824437
SLC30A7 1.45624566564678
ZNF281 1.18819815698249
ARPC5 2.19614411147106
CADM3 2.61760578801062
ZNF496 2.62583351276082
IGSF8 1.09700573606895
PEA15 2.75595449074227
NCSTN 1.82864107977766
VANGL2 5.56242755596202
OLFML2B 3.92379056634252
FCRLB 1.50467087276856
KLHDC9 2.35107209864788
C1orf74 2.17755561165655
FLVCR1 3.54965457257488
RBM15 1.21292019551673
DENND2D 2.25785568443167
AXDND1 1.98403022569867
TDRD5 7.16913211105499
IER5 1.94288841095634
BPNT1 1.54408710051312
SPATA17 5.86057442628495
BROX 2.30977623131944
NBPF20 1.31744459652124
ACP6 1.43990753007178
KIF26B 5.62863110559316
PPP1R21 1.29195461583373
KLHDC8A 5.27319223871531
PKDCC 3.96507581002388
OXER1 -1.56122883436734
HAAO -2.83242942325265
B3GALNT2 2.5079707615246
MAPKAPK2 2.12740976049757
IL24 3.06152653568669
FCMR 2.71983909943529
CAPN2 3.04803330719959
C1orf145 4.6007200817207
WDR26 1.62920334264474
REL 1.11833362140954
KIAA1841 3.5131222257209
TRIM17 6.26505413029691
DISC1 1.43084698298059
CAPN13 5.3370552362046
DPY30 1.04960339194132
TYW5 1.46704981273595
KCNF1 6.04013667509675
PQLC3 2.02180447795166
ARL5A 1.08109950081161
FAM84A 3.82833368906352
NEUROD1 5.91314257784965
CLHC1 2.77677124785508
PRORSD1P 2.45736902879256
FRZB 2.40035742007636
CFAP36 2.76354151490054
NUP35 1.40833275523222
CCDC138 2.05062100886737
FBXO41 4.3850689754364
ACTG2 2.3673314165635
WDCP 1.53014637417107
SMC6 1.12696928331126
VSNL1 -3.0511543775865
CCDC74A 5.00353773650383
H3F3A 1.93295269765588
TEKT4 2.47877580246525
EN1 6.43324028422498
SGCB 1.80322513584168
CFAP221 4.48129122248164
SGPP2 6.07553716486638
BBS5 1.86103400582982
SMARCAD1 1.68867704189198
HPGDS 2.12449418349519
NEURL3 5.84418327603573
RPRD2 2.19724622535361
ANKRD23 1.33036129814176
MSX1 2.08681137649452
PACRGL 2.4313466191392
BNIPL 2.03744801135375
LYSMD1 1.92463634674754
c(\SCNM1\, \TNFAIP8L2-SCNM1\) 2.82646037488929
TMOD4 3.38575673536089
VPS72 2.48621722285998
ERCC3 2.18023105873424
RNF149 1.21985937185172
IWS1 1.49942558430405
BOLA3 1.4427987704896
CDC42EP3 1.73649889998166
S100A11 4.88461321711863
IVL 5.23256017514296
SPRR3 9.22558168419025
DHX57 2.20127143828835
BMP10 -4.17327013591821
PGLYRP4 5.18217032653016
TGFA 3.37618314392517
DCAF16 2.93743284197776
NPPC 5.7652273114861
GNPDA2 2.39478344330723
ALPP 6.64072275947858
PAQR3 1.48529489534156
NIPAL1 -1.51416857553759
CGGBP1 1.02798801859281
FAM175A 1.469241058862
DAPL1 1.6965232178133
PBXIP1 2.25297023302667
PYGO2 2.72104845212389
HIPK1 1.48937975799239
DCST2 2.09544456176617
DCST1 2.14958744228838
COL6A3 3.07911059830508
C1orf106 6.28457580626396
YY1AP1 2.07879959710119
KBTBD8 1.83629688941729
FAM19A4 3.92872659660709
EOGT 2.47079458127309
LMOD3 2.37477671102795
NAXE 1.77824513715031
POGLUT1 1.60099617283563
SLC22A15 4.25632986616001
IGFN1 1.93697741237459
ATP1A1 4.06323173771709
SLC15A2 3.6003875129085
LRRC58 1.16061792745603
c(\FSTL1\, \MIR198\) 2.03371579592891
LMOD1 1.52734306480117
ELF3 3.05108907963668
c(\TMEM183A\, \TMEM183B\) 1.74271857402261
TMEM169 2.23505481177676
IGFBP7 1.45500498720142
TRIM46 6.0992118469881
KRTCAP2 1.81063410826441
ARPC2 2.12755074405126
CCT3 2.25466045104166
TMEM79 1.65877453481992
SSR2 2.5380975916397
RNF25 1.61177593084783
STK36 2.74655255411988
ADORA1 5.10930386708015
CRYBA2 6.27968728657243
KIAA1524 3.95062275661806
CWC22 1.40278365785698
ANKZF1 2.06015570044236
HDAC11 2.53122582709906
GLB1L 2.08015308997804
FCRL1 4.61579326968946
SGO2 3.58973917746638
SERPINI1 1.74468782191554
CLASP2 1.22869845083416
NUAK2 3.8481673107551
PRKCI 2.1502506670904
MNDA 1.48489810778921
IFI16 2.54754065647237
AIM2 3.32777178084593
EFHB 2.81363097650283
EIF5A2 2.68898102501651
SLC2A2 -3.90019647802237
RPL22L1 2.89895098470814
FABP1 -4.6989218921315
ICA1L 2.56476989010811
SNHG16 1.51428922288739
CTLA4 3.46858340540911
ICOS 2.62834359908543
GTPBP8 1.23524976502595
NEPRO 1.64225169736991
SPICE1 1.91050041768218
CCDC191 3.35233576124041
CADPS 4.86163562201986
CDS1 4.20897117215968
WDFY3 2.28844525110259
PTPN13 3.92390128270086
ALB -4.62668083235632
c(\C4orf36\, \LOC100506746\) 2.01465137109564
ADAMTS9 3.61474661032494
GMPS 2.03513143450994
PTX3 3.2849265371123
DCLK3 2.8014942961226
SLMAP 1.06607564288706
RPL9 1.94648322249213
SMIM14 -1.34306725076461
ABHD6 -2.38480623824228
DNASE1L3 -3.13648465332226
C3orf67 2.4274290998524
RBM47 1.15513792274477
IL17RE 1.86807257922857
PRRT3 1.88446208001226
FANCD2OS 3.85016220280604
U2SURP 1.77816372669577
MTMR14 1.01043790862412
TTC14 1.67361269886948
CXCL3 3.08357735438973
CXCL5 6.18431012750823
CXCL1 4.04030472030232
RCHY1 1.10545829212607
PLSCR2 3.61717162284048
GYG1 2.12792370247899
HPS3 -2.59883375345758
TM4SF18 1.97297944523564
TOPBP1 2.1867839659046
RYK 1.90136692909687
UCN 1.99912680240556
SLC4A1AP 1.52671449989196
PLB1 1.66089555640838
SPDYA 1.69318510875324
KIAA1143 1.04543973081632
KIF15 4.37709850432439
WDR43 1.50374500497212
CDCP1 5.61076339579312
SLC6A20 4.21125901339138
FYCO1 1.07470702975551
RTP3 -4.57607505148018
LRRC2 -1.9119031362346
DTX3L 1.15062827634923
ZNF148 1.33639123618247
NMNAT3 2.0644777002343
ZMYM6 1.38220165029924
YEATS2 3.15720807582656
c(\ZC3H12A\, \MIR6732\) 1.4949479121289
MEAF6 1.33416408554499
DNALI1 1.65820677705525
POLR2H 1.897198561262
KLF15 -1.86571099481286
CFAP100 3.81437292054447
CAMK2N2 3.86482140409237
LIPH 5.86319995649036
TMEM41A 1.18945943123289
HEYL 2.51769968493546
IFT122 1.89096704295523
RFC4 2.92310438065998
RPL39L 3.61469187819931
TKT 1.69467428085506
PRKCD 2.28734251236668
RFT1 1.18875075310475
GNL3 1.34406053347999
UVSSA 2.51319727041552
FAM208A 1.36380724660778
ARHGEF3 2.54132247830902
SLBP 1.76668321941094
LRPAP1 1.12488776942709
SLC51A -2.23842516414376
UBXN7 1.88170227988667
PIGX 2.15909685694674
MELTF 5.64652147847386
S100P 7.13592959379829
ABLIM2 3.90137501663802
EXO5 1.51584155763289
CLDN19 5.99868312740517
ZNF691 1.56686914747086
AIMP1 1.83637005155928
METAP1 1.7439065709614
DNAJB14 1.39164058964682
H2AFZ 2.4871939498239
SLC9B2 -1.71727405508323
CDC25A 2.63708706188297
ZNF589 2.34245410652912
FBXW12 1.95266638338518
ATRIP 1.3441433750592
SPRY1 1.39912173277373
BSN 1.86394940611166
INTU 2.91005164406602
HSPA4L 1.42448142397462
CAMKV 6.89122812033497
MST1R 5.96947852032208
GRM2 2.6416079599312
DUSP7 1.92038428449584
POC1A 1.74153969452684
PPM1M 1.62892060089739
ETNPPL -5.24405180558573
WDR82 1.13138030473183
PITX2 4.45854390754468
PRSS12 2.51644952950613
NDST3 -3.14225561559286
HMGB2 2.58322477963384
SAP30 1.12220387979663
MAD2L1 3.80272671363455
ANXA5 2.41705097529084
TMEM155 3.98533784553897
MAP9 4.0123052887969
GUCY1A3 1.86584763477837
CEP44 1.30135272346294
HPGD -2.62435206397498
TMEM144 2.87443919602146
FAM198B 1.40182573704375
NAA15 1.36534318616645
IL15 2.26718151528671
FAM160A1 2.74068563188335
ARFIP1 1.52464448095206
ICE1 2.1030238195649
ITGA2 5.84809756628919
EDIL3 4.4890479222015
TMEM161B 1.17084661633557
ELOVL7 5.24337455228213
NDUFAF2 1.21338698140428
ZNF474 2.66032799732621
LMBRD2 1.63826944740099
RANBP3L -4.02583575297273
NIPBL 1.64883224901197
STARD4 -1.05503164045014
PGGT1B 1.07173476880476
CCDC112 3.76850441846492
ANKRD33B 3.71203083705301
CMBL -1.75308709068279
C5orf63 2.10584748274228
PRRC1 1.58860429054999
F2RL1 2.05161580049312
AGGF1 1.29564556166578
WDR41 1.83010045677477
SPINK1 6.75034563384977
ESM1 4.86034782521764
GRPEL2 2.0705078716626
CDC20B 10.5391945932559
GPX8 3.44341587432162
TIGD6 1.5188600527141
CAGE1 3.6204943966252
CASP3 1.2270790293452
PRIMPOL 1.17590181045324
ERAP1 1.44185899033959
CFAP97 1.44816532270975
RICTOR 1.69601859752187
PAPD4 1.27720550003884
EBF1 2.12792712776163
UBLCP1 1.69798083483714
UTP15 1.49272114585056
KLKB1 -3.55202704318391
NSA2 1.44442279887184
TERT 6.7870012249521
CCDC127 2.36204626992971
FOXQ1 4.11666303958049
LINC01600 4.74889982068532
ADGRF2 6.09202235430105
CSF2 5.83748277366214
SEPT8 2.91942947347653
LEAP2 -3.23348447446083
MB21D1 3.10607199543781
TXLNB 2.08421770937609
CREBRF 1.05098465728718
TMEM200A 3.75019024971447
IL22RA2 13.557539288078
DACT2 2.15302122724577
STXBP5 2.1604002324584
IL31RA 5.61864033036305
RAET1E 3.69840996318354
DAGLB 1.2326578758894
KIAA0895 1.465243612086
STK17A 2.72536752973404
TRA2A 1.63961939583542
FAM183BP 3.95539132328891
GALNT10 3.63847730667057
SAP30L 1.29334682825005
RPS14 1.70858011834409
MYOZ3 2.77845753059709
COG5 1.29117092123808
BMT2 2.17622998790219
GPR85 1.46930691271239
SLU7 1.66749484583569
RP9 1.91367180863623
PTTG1 5.18352182458967
CAMLG 1.76515431904666
BMPER -2.89514566715947
RELL2 3.37949695192258
SMAD5-AS1 1.72827400465079
KCNK5 2.82092933197828
KIF6 1.82392710239309
ZNF12 1.67730886428257
CDCA7L 2.95814105351979
SP8 7.66741902599873
KIAA1324L 2.79613707242786
USP49 3.09887156143261
INTS4P1 2.16265461462613
SYTL3 1.63169783993818
IQUB 3.66004855605403
HEY1 2.86443250005307
ZNF704 2.8858305358049
FABP5 2.74432546690748
COL1A2 3.2125617623255
FNDC1 3.65289396997094
CHMP4C 3.08132588620958
SLC13A4 2.53849531167855
PGAM2 2.36687627802326
LMTK2 1.94193815231827
SOX17 2.7382006375804
ADCY1 -1.31029211895379
C8orf48 2.20417104917431
HNF4G 1.95843524981368
PEX2 1.30711046940723
c(\RAD21\, \MIR3610\) 1.8478788825244
SLC30A8 8.81104512082333
TNFRSF11B 2.79087528353754
SBSPON 2.7544118779036
PHKG1 1.68594882384418
EN2 5.26545580841832
CSMD3 1.5549250694535
ORC5 1.20665327582571
DNAAF5 2.25637713217154
OSGIN2 1.31835219011572
DEFB1 2.99227630456202
SUN1 1.30010614280779
GPR146 -2.11199260108332
GPER1 -2.14454485338464
TMEM184A 1.75949592598256
MICALL2 2.78075581465256
CA3 2.97685353509602
INTS1 1.53402642439258
CDK5 1.93701027873292
SLC4A2 1.86646590501155
FASTK 1.48241805291986
PHAX 1.16080752270217
FOXK1 2.92086498263704
OSR2 2.79658418518424
YWHAZ 2.82717617093379
BAALC 2.83367016457276
FZD6 3.47778295652876
CTHRC1 6.17227824730052
DCAF13 1.93435241171747
INTS8 2.20888249086544
KIAA1429 1.54433173797044
GEM 1.58184954591174
PDP1 3.47340651845712
TMEM67 3.2805772798232
KIAA0196 1.83705256110164
FAM219A 2.04798148930212
SNAPC3 1.37423958023707
NUDT2 1.7921545626978
TMEM65 2.79916578528465
PSIP1 1.5681879500561
CCDC171 1.72360167465725
DIRAS2 3.28423703102701
SYK 3.22994404416893
ABCA1 -1.43319647145132
LETM2 4.46816494544058
METTL2B 1.37459631921429
ZMAT4 4.86703105147323
C8orf34 3.53702343603634
ALDH1A1 -1.72579095574526
KDM1B 1.77728684672374
HGSNAT 1.61442368512013
RASEF 4.10823264735188
KIF27 1.53536380159992
c(\HNRNPK\, \MIR7-1\) 1.12324040348145
TRPV6 3.68574000498163
ANKS6 3.38317695107439
FBP1 -3.58682990273717
TMEM246 3.47728135664697
CYBB 1.47350493321678
WBSCR27 2.54581463910388
NCF1C 1.98720714836015
CXorf58 1.87762688097494
PTCHD1 3.26527389355386
RNF183 5.06352283662979
PCDH19 2.34515954030369
PIGA 1.27442783899129
STRBP 1.85742413329997
CLDN3 2.52882012464254
GAPVD1 1.11583825249189
CARD19 1.65698022537981
WNK2 5.26054085884968
ATP7A 2.4510216384826
HDX 2.2495419898809
NOL6 1.6671549564214
TRMT10B 2.15471060848975
PIGO 1.40746755264678
STOML2 1.07743297379003
BRWD3 1.51086765585727
SLITRK5 4.79891642067361
MELK 5.64151952831295
ARMC3 9.44654778565685
ARHGAP12 1.63382559913887
FAT3 3.58085213960818
DEUP1 3.15888453946415
HECTD2 2.1321763651476
INTS6L 2.94576005597045
SPTSSA 1.27747970571756
WRN 1.55860928183804
MARCH8 1.08767192226499
CFL2 -1.79006791781767
SUGT1 1.32773772833886
PGM2L1 3.53187401159875
PHYHIPL 3.28654811885886
SLC16A9 2.63426556615617
INPPL1 2.07787070791292
MBL2 -4.66823150504619
CRYL1 -1.96173888414719
REEP3 1.00945889545104
HEPACAM -6.09600384058285
SKA3 5.39772610230059
DDIAS 3.08867419252376
PCF11 1.53188299436355
LRR1 1.68736365347368
ARF6 1.25103713963555
NOXRED1 2.19149014795764
CDX2 7.44014017587631
AKR1E2 2.71549906829305
OTX2 14.5673398000061
FAAH2 1.12559189638675
DACT1 1.20378984065767
ATP5C1 1.42901805516591
TAF3 1.99110762872741
VDAC2 1.99540777819918
COMTD1 1.79916111389608
SLC18A2 1.80009112419364
PDZD8 1.73785278181721
FAM175B 1.18760890612052
QSOX2 1.95143318095433
FAM204A 1.53975772206019
NSD1 2.4930491239169
ENOX2 1.61497636489493
CLEC1B -4.91352065720852
SNAPC4 1.41611313709708
TMEM52B 3.14248637596611
AK8 3.66650654923356
SPACA9 2.03664199619459
TSC1 1.83987271852908
GFI1B 2.74496094869866
BORCS5 1.63338373964565
FAM69B 1.62916723867076
ZMYND19 1.63869916258529
STOX1 3.63372711071762
DDX21 1.70126571515532
BMS1 1.93736841153626
STK32C 2.69610727657004
KIAA1462 3.75453495154308
FUNDC2 1.75545547802768
TMEM55B 1.49341338126411
METTL17 1.45012871921598
RNASE7 4.18371152483608
ARHGEF40 1.28887522624452
c(\NSMF\, \MIR7114\) 1.726843539365
ZNF219 2.61303850226763
PPP1R36 3.66244063664167
c(\CCDC186\, \MIR2110\) 2.0763864538568
VWA2 4.57035101545763
METTL3 1.60254211632544
SALL2 3.18395984030406
PRAP1 -2.77520735417662
TRUB1 1.30774139526137
CYP2C19 -3.74674342133582
C10orf82 3.61998338143702
HSPA12A 2.93635993010669
UBTD1 1.13762909245032
ANKRD2 5.74201782684469
E2F7 5.98171853301023
ISCA2 1.06069646018434
OTOGL 3.84085065682361
LARGE2 3.21511815351725
SLC39A13 2.32456607146382
RAPSN 1.96764433167614
TC2N 3.25412615507895
CPSF2 1.27506431375391
SMCO2 4.07926108108054
IFI27L1 1.32359219745447
IFI27 2.21253819115915
SERPINA12 -2.97023048108055
CCDC38 -2.50003995057276
PTER 1.46593628869648
HACD1 3.00881609689849
CEP295 2.50115873328374
c(\TAF1D\, \MIR1304\) 2.42910263213751
R3HCC1L 2.2293040982355
AMOTL1 1.16261731126068
LIPC -2.15210981238235
TCP11L2 1.61489173196284
SPRED1 2.55858975608042
GPR176 2.81303258314051
JAM3 1.860963118505
GLB1L3 3.46529106847559
ADAMTS15 2.04891873732905
GPT2 -2.38154105398527
RAB8B 1.85625181251209
IKBIP 1.6824082384803
RPUSD2 1.02399608144266
HIF1AN 2.3104714137963
ZFYVE19 1.40239444773133
PPP1R14D 7.46452381460657
SPINT1 5.86902539285125
FBN1 2.19315082913902
AVPR1A -3.30157418772787
LRTM2 6.46671710794259
BRD7 1.91093373944712
CKB 3.71498142735454
TRMT61A 1.62205559244527
BTRC 1.44387370323788
POLL 1.81487018070786
BAG5 1.51610488765864
DPCD 3.18630964685651
LARP6 3.4949116793918
ASPG -4.54932708364085
ZNF319 1.93229796377326
HPS6 1.47040777486821
NOLC1 1.64200591902109
ALKBH3 1.17308674066821
COPS2 1.29487872359731
SGPL1 1.5230586929438
FRS2 1.38607070743565
CCT2 2.50195569917863
c(\ARIH1\, \MIR630\) 1.39500236206308
C16orf71 1.72269913772411
CLMP 3.74760408550949
SCN3B 4.37439930258754
ZNF202 2.06994992484812
STXBP4 2.93770541559013
CUL5 1.04567913392228
MYRFL 4.65756704343287
C2 -2.81110729056062
APBB1 2.46340346160039
SYNPO2L 3.04581311316492
TRIM44 1.25308734252896
ILK 1.90525445961281
TAF10 1.75601130078251
DCHS1 1.07739919348024
NETO1 7.17422894888435
MSS51 2.42025880339029
CYB5A -2.25656511040157
USP54 2.59946241001329
C11orf74 1.13934684439301
WDR88 2.2372148143111
ATP9B 1.3104665870208
MOGAT2 -5.29834832008354
SERPINB7 14.1352739582179
KIAA0355 1.40190006020003
TUB 2.81141684183408
LMO1 7.48532161710657
IDH3A 1.22994037116862
PLD4 4.28298884094765
XRRA1 1.91676964727008
TRIM66 1.38876158245574
RNF169 2.0639214610552
RPL27A 1.66052610640819
ST5 1.91593346493571
CDYL2 2.22855081708317
TMEM130 5.24025395596816
PRTG 2.88883809595727
CENPN 1.32665585906276
AKIP1 1.94118346766969
ATMIN 1.30675915294736
PKD1L2 2.3936693658293
LEO1 1.11876272349934
ZNF143 1.80007405991531
TMX3 1.52079783577543
MAPK7 2.04115461016631
HDGFRP3 3.99962515095559
NDST2 1.72379234655672
MCM7 2.77221688471248
ZNF3 1.60152657072706
ZSCAN21 1.193508388944
RIMKLB 3.16744501417612
A2ML1 3.51721884672962
BEAN1 3.00719856335281
TMED3 4.06409732040903
IQCD 4.87152592251508
CDH16 6.09882500661728
RRAD 2.7311512710743
CFAP52 2.86501910959412
CHRFAM7A 4.29892909801108
MMP10 6.3434677662983
BEX3 2.00012118894944
TMPRSS5 3.24908818745701
COG1 1.67306178609611
PLEKHA7 1.53863526186132
ZNF606 1.92059481024537
ZCCHC18 3.42187481490246
B2M 1.21944571255842
ZNF592 1.49326513482667
CASC4 1.50098142809144
HTR3A 6.59462700263275
NNMT -1.83818776634845
AP1G1 1.14554706344907
SLFN5 2.58657099076282
CATSPER2 2.32881431663886
c(\KIAA0430\, \MIR6506\) 1.77781410790301
SAA3P -2.68735996106749
SAAL1 1.93215311449665
YPEL4 2.59348106688085
PPIB 1.16986782927059
FAM111A 1.94943929965032
KIAA0101 4.45803596564151
KIF7 1.80786213964821
LDHD -3.14323667071185
PLIN1 -3.79220451574566
MESP1 2.38220986498298
SCNN1G 5.68746600352653
ANKDD1A 2.81271927744812
c(\GLYATL1\, \LOC100287413\) -4.27643196997693
C18orf54 3.50460997970836
DCTN5 2.52682497843587
c(\TERF2IP\, \LOC105371348\) 1.21278796315905
PLK1 5.53309398487746
GPR182 -2.26777657372229
ZBTB39 1.53637698687335
TAC3 5.91107209340352
MYO1A 6.40700204010199
CHP2 8.91538323485244
NEMP1 1.85578391976806
VPS39 1.9950527231541
STAT6 1.65614248553781
ELFN2 4.53637124599465
STX3 2.36803714903746
PIP4K2C 2.37568352486822
YWHAB 2.11783615358495
c(\C15orf48\, \MIR147B\) 4.81735466593802
GREM1 3.5476597220818
NYAP1 3.15890766833548
TSC22D4 2.41638340758171
CCNDBP1 1.9203966181274
EPB42 1.24496370014933
SMAD3 2.70860438368246
MS4A8 6.39517168727574
MAP1A 3.42755106464935
RCCD1 1.83222312216146
EVA1C 2.72370487618442
c(\MARS\, \MIR6758\) 1.91915584023875
MBD6 1.84641861990221
CNPY4 1.8844002119683
PDIA3 1.03899727420835
NUDT21 1.6810613925773
SGSM1 3.36178665645425
DUSP18 3.16431948443185
MEI1 2.11122351073864
B4GALNT2 11.8454551775886
PBX3 1.96829465412212
PHB 1.25681027554339
SNRPD1 2.45668831392601
TTC16 1.6931435515901
PIP5KL1 4.54063543001929
FAM102A 1.59134401696483
GOLGA2 1.31281353908825
COQ4 1.08109145117591
LINC00483 5.60623530286581
URM1 1.86372376273416
CERCAM 3.78418657643467
CCDC103 3.9276904957249
PRRX2 5.45113125432836
C15orf39 3.46734682879144
ISLR2 3.36325997249303
SP2 1.64156714011057
PRR15L 4.95740920463745
COQ7 1.1986023151347
GPRC5B 3.1771536084937
FBXO22 1.02789864461555
TBC1D2B 1.51897483985811
NOD2 1.60106781280507
SNX20 2.0816274681946
KATNAL2 1.53034150878881
ZNF91 1.71852609369608
IGF2 -2.04109764263229
CDK12 1.57119760805977
DUS2 1.32131627924462
POP5 1.08867532618494
ENGASE 1.7319001192139
RBFOX3 2.60759855225961
ATP5L 1.06850031134203
CD3D 3.04295451345253
TBC1D16 3.41885980674091
TEPSIN 1.89539794720031
MYO5B 1.3422935145018
ACAA2 -1.69393551597935
c(\STIM1\, \MIR4687\) 1.03065787692889
RRM1 2.16447498023194
OR51E2 4.05580207450716
TRIM68 1.79459500688613
PRRT2 3.78401399144212
ZNF23 1.75208486654823
IRGQ 2.26329231310136
ZNF226 2.03538096561101
ZNF180 1.31499798041415
PPP2R3B 2.24766801190465
ZNF668 2.47216779433229
ZNF646 2.3650537644109
LPO 4.04887652602202
CA4 6.04799782230757
SMG8 1.64309217285979
TPM4 3.5231683706646
MIDN 1.76581829608847
c(\JSRP1\, \LOC105372240\) 1.67125654085836
FAM129C 4.785361720969
KLHL26 1.36324460265521
GATAD2A 1.66248745665556
CDT1 5.40129718063851
TRAPPC2L 1.76401457191832
ANKRD11 2.11190480038675
SPATA33 2.78587798686415
SGK494 2.43953071573485
PROCA1 2.82955742799416
RPL13 1.88152590227791
ZNF641 1.70700016461218
CACNB3 4.48302864003317
DHRS13 2.22989930236554
KMT2D 2.08898578753565
CORO6 1.74446805800629
RHEBL1 2.65913980489176
TUBA1A 3.15030746757103
TUBA1C 2.37643617817505
ZNF610 3.36025946047568
ZNF528 2.84138619406347
ZNF701 3.0969763246807
SERTAD3 1.99414786123918
NCKAP5L 1.83130594525836
RAB4B 1.51505713860078
AQP2 8.06152833967062
GPD1 -3.35015169686512
PROSER3 3.16859003752953
CYP2S1 4.01957108087174
AXL 1.64669450005368
NFKBID 1.89821135674488
TMC4 4.90719945727158
ANKRD33 5.97626907268733
LAIR1 2.0960968813193
TTYH1 6.49885589747467
LENG8 2.6084750559897
CDC42EP5 2.18250946313385
LAIR2 2.30411460643954
TMEM145 5.19852201420203
ZNF526 2.20260138433919
TRAPPC9 1.66619535347432
NLRP7 3.30166041732195
ZNF146 1.89133848001164
ZNF283 2.78579669128218
PPP1R14A 1.68404608418817
SPINT2 5.07873677887736
C19orf33 7.1999250653421
DNAAF3 3.85978371761286
PSCA 9.07884769363289
LY6D 8.23791713890923
c(\DAPK3\, \MIR637\) 2.28052912188787
EEF2 1.52790698771282
CHAF1A 3.00643994869617
HDGFRP2 1.7523902636643
PLIN4 -1.81495298561369
SEMA6B 1.82507501702839
NXN 2.54098264211119
FAM57A 3.87427800762416
GPT -2.77942007390169
KIFC2 3.08520385659578
SLC43A2 2.88779566775655
SERPINF2 -3.72651256693667
SRR 1.50671690363353
TSR1 1.78036630855414
HSD11B1L 1.8911810799852
GGT6 4.82508123425599
C19orf48 2.70002738087439
KLK1 7.67349852224815
KLK5 12.453694688158
KLK6 8.41131398836645
KLK11 7.00639506092275
KLK13 5.8730517937578
ZNF83 3.42686506255399
